,CKSAAGP_postivecharger.postivecharger.gap0,DDE_RR,CKSAAP_LV.gap1,CKSAAP_LF.gap1,CKSAAGP_alphaticr.alphaticr.gap5,PAAC_Xc1.I,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_negativecharger.alphaticr.gap4,CTDD_normwaalsvolume.3.residue25,APAAC_Pc1.D,DDE_YP,Z5__18,CTDT_charge.Tr1331,CTDD_hydrophobicity_FASG890101.3.residue75,CTDD_hydrophobicity_CASG920101.3.residue75,GTPC_aromatic.uncharger.alphaticr,GAAC_postivecharge,Z5__41,PAAC_Xc1.S,MSW__7,Z5__39,QSO3_SC_F,CTDD_normwaalsvolume.1.residue25,DDE_MR,CTDD_hydrophobicity_PRAM900101.2.residue0,CTDC_solventaccess.G1,Cougar__1,DDE_KI,CTDD_hydrophobicity_PONP930101.3.residue75,CTDD_hydrophobicity_ENGD860101.1.residue0,ABHPRK__46,CKSAAP_RR.gap2,CKSAAGP_postivecharger.uncharger.gap5,CTDD_hydrophobicity_PRAM900101.2.residue25,APAAC_Pc2.Hydrophilicity.1,CKSAAGP_uncharger.alphaticr.gap1,QSO3_SC_D,ABHPRK__38,CKSAAGP_aromatic.alphaticr.gap5,CTDD_hydrophobicity_FASG890101.2.residue0,CKSAAGP_uncharger.postivecharger.gap0,APAAC_Pc1.M,ABHPRK__60,Ez__16,CKSAAGP_alphaticr.uncharger.gap5,Z3__18,NMBroto_BHAR880101.lag3,MSW__1,ABHPRK__20,CKSAAGP_negativecharger.alphaticr.gap5,MSW__18,Z5__10,ABHPRK__49,NMBroto_BHAR880101.lag2,Z5__42,Z3__16,CKSAAGP_alphaticr.alphaticr.gap3,DDR_H,AAC_F,CTDD_normwaalsvolume.3.residue0,OVPC_Polar,CKSAAGP_alphaticr.negativecharger.gap4,Argos,CKSAAGP_uncharger.postivecharger.gap5,Z3__10,CKSAAGP_postivecharger.alphaticr.gap2,AAC_S,CTDD_hydrophobicity_ARGP820101.3.residue100,CTDD_hydrophobicity_PONP930101.1.residue75,CTDD_hydrophobicity_ARGP820101.1.residue0,CTDD_polarizability.2.residue25,CTDD_hydrophobicity_PONP930101.2.residue100,GTPC_uncharger.uncharger.alphaticr,CTDD_secondarystruct.1.residue0,Z5__11,CTDD_hydrophobicity_CASG920101.3.residue0,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CKSAAGP_postivecharger.alphaticr.gap3,ABHPRK__44,CKSAAGP_uncharger.alphaticr.gap3,CTDD_hydrophobicity_CASG920101.3.residue50,Z5__32,OVP_Aromatic_N1,Ez__15,CKSAAGP_uncharger.alphaticr.gap4,OVP_Polar_N1,MSW__11,Ez__13,AAC_I,CTDD_hydrophobicity_CASG920101.2.residue25,Aliphatic_Index,APAAC_Pc2.Hydrophobicity.1,AAC_V,CTDT_normwaalsvolume.Tr1221,CTDD_secondarystruct.2.residue0,PAAC_Xc1.G,CTDD_hydrophobicity_ZIMJ680101.1.residue25,CTriad_g2.g2.g2,NMBroto_CHAM810101.lag1,Z5__44,Charge_density,CTDC_normwaalsvolume.G3,DDR_P,APAAC_Pc2.Hydrophilicity.2,CKSAAGP_aromatic.alphaticr.gap0,OVP_Aliphatic_C3,Z5__15,PAAC_Xc1.H,CTDD_secondarystruct.1.residue25,CTDD_hydrophobicity_PONP930101.3.residue0,y
21|1|testing,-0.48293,-0.28073,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,0.29729,-0.68511,-0.18883,-0.096,-0.3521,-2.96045,-1.47947,-0.27825,0.75607,3.10969,-0.86644,-0.02486,0.91378,-0.78956,-0.64221,-0.16227,-0.23906,-2.68453,2.712,-0.23617,-2.47716,-0.40685,-0.77831,2.58461,-0.48526,-0.67116,0.12983,-1.08482,-0.69192,-1.24012,-0.27399,-0.50256,5.01339,-0.54898,-0.28687,-2.67417,-0.8739,-2.47558,2.78205,-2.33642,-0.43749,-0.31621,-2.75483,0.89972,-0.72001,3.02558,3.08922,1.6283,-0.84147,-0.52134,-0.71128,0.49172,-1.13751,-0.49795,-0.82577,-0.52895,-1.21153,-0.71517,-0.86334,0.42452,-0.27815,-0.99439,-0.75109,0.71753,-0.60103,1.05001,-0.71927,-0.96734,2.08447,-0.74979,-0.45502,-0.70981,-1.29275,1.24212,-0.41424,-0.91968,-0.86988,-1.03078,1.18423,-1.6727,-0.81312,-1.13331,-1.52059,-0.50184,-0.82599,-1.41836,-0.98708,-1.01179,0.98141,-0.47471,1.20845,2.89891,1.36174,0.08311,-0.68607,0.14946,-0.59941,-0.38014,1.39329,-0.58108,0.60877,-0.94454,1
22|1|testing,1.45496,-0.28073,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.23038,-0.68511,-0.18883,-1.2018,-0.3521,-1.85385,-1.47947,-0.27825,2.09661,0.25779,-0.86644,-1.43508,-0.22579,-0.78956,-0.64221,-0.16227,-0.23906,-0.67592,0.8435,-0.23617,-2.47716,0.22251,0.53678,-0.33274,-0.48526,-0.67116,0.63881,-1.08482,-0.69192,-1.24012,-0.27399,-0.50256,1.10933,-0.54898,-0.28687,-2.5477,2.68822,-0.74901,-0.58075,-1.06872,0.54432,-0.31621,-1.3406,1.38655,0.93455,1.18712,2.58566,0.6798,-0.84147,0.11687,-0.71128,0.00033,0.10679,-0.49795,0.33315,-0.52895,1.41602,1.7827,-0.86334,-0.03582,0.9675,-0.30506,3.05447,0.254,-0.60103,0.36534,1.1513,-0.96734,-0.1098,2.282,-0.45502,-0.70981,-1.29275,0.54916,-0.41424,-2.38355,-0.86988,-1.03078,-1.19225,-2.46142,-0.81312,-0.09024,-1.26635,0.1286,-0.82599,-1.41836,-0.98708,-0.01665,-0.83778,-0.47471,0.67945,-0.30805,2.27509,1.37923,-0.15596,1.04331,-0.59941,-0.38014,1.37682,0.88527,-0.13792,-0.94454,1
23|1|testing,0.70962,-0.33414,-0.2107,-0.1401,1.44519,-0.80692,-0.38198,-0.33124,-0.05449,-0.68511,-0.28088,-0.23466,-0.3521,-0.19396,-0.6144,-0.27825,-0.13762,0.17487,0.47058,0.32167,-0.74479,0.21508,0.19288,-0.2422,-0.69692,0.88633,-0.32774,-0.2855,-0.06016,3.1595,-0.77831,-0.33274,-0.48526,0.0723,1.13942,-0.21111,-0.69192,-0.79381,0.32277,-0.8496,-0.24208,1.08852,-0.28687,-0.36323,0.14385,0.3814,0.54439,0.34126,0.77089,-0.31621,0.73799,-0.42643,-0.72001,-0.98671,0.20058,-0.69826,1.04025,-0.52134,-0.15317,-0.32727,-0.72274,-0.49795,-0.44114,0.74534,1.23288,-0.0907,0.15503,-0.03582,1.1751,-0.76461,-0.75109,0.40851,0.26637,-0.54757,0.84083,-0.39771,-0.44738,-0.0907,-0.45502,-0.37934,-0.74162,-0.50448,-0.41424,-0.19925,-0.86988,-1.03078,0.11016,-0.25069,-0.81312,-0.61178,0.05569,1.01332,-0.16793,-0.16396,-0.25805,1.71244,0.37501,0.49002,-0.31723,-0.35413,0.34836,0.08311,1.52632,0.65414,0.76947,-0.38014,0.06825,-0.58108,-0.38681,-0.34764,1
24|1|testing,-0.48293,-0.3053,-0.2107,-0.1401,-0.12263,0.13377,0.12456,-0.33124,-0.39528,-0.68511,4.63725,-1.49321,-0.3521,0.77432,1.23162,4.61182,-0.8777,-0.17232,1.75532,0.49512,-0.13117,1.89609,-1.00757,-0.19904,-0.53953,-0.80146,0.00901,-0.25887,0.78579,0.02584,0.94775,-0.33274,-0.48526,-0.57823,-0.53039,-0.30472,-0.69192,-0.46652,-0.27399,0.44097,0.19838,-0.54898,-0.28687,0.66907,-0.8739,-0.20596,0.63136,1.45998,-0.43749,-0.31621,0.5814,-0.49194,2.07205,-0.41424,-0.21015,-1.27792,-0.84147,-0.52134,1.17236,-0.15323,0.49563,-0.49795,-0.04515,-0.52895,-0.49073,-0.71517,2.57364,0.88487,0.11112,-0.60664,0.75528,-2.15055,-0.60103,3.61756,0.2772,1.67609,0.76791,-0.74979,-0.45502,0.55699,1.26484,-0.42146,-0.41424,0.60321,0.03812,0.97014,1.33346,0.92406,0.47101,-0.25322,-0.40512,-0.14928,-0.82599,-0.54864,-0.0644,-0.4776,-1.23573,0.97239,0.12874,-2.09629,-0.30795,0.32614,0.22043,-0.15192,-0.59941,-0.38014,0.65056,-0.58108,3.40886,0.06273,1
25|1|testing,0.55061,-0.3053,-0.2107,-0.1401,-0.79456,1.75126,0.12456,-0.33124,0.49517,-0.68511,-0.23118,0.47259,-0.3521,-0.78184,-0.2282,-0.27825,1.00742,-0.27766,-0.27229,-1.28637,-0.48643,0.19417,-1.00757,-0.19904,-0.53953,-0.42484,-0.18979,6.69838,-0.84568,-0.32818,0.94775,-0.33274,-0.48526,-0.99643,0.38391,-0.30472,-0.69192,1.0807,0.97922,1.61225,0.19838,-0.54898,-0.28687,0.26352,0.19474,0.65744,-0.321,0.39248,0.60977,-0.31621,-0.79956,0.24023,-0.72001,-0.35298,0.4766,0.18954,-0.84147,-0.52134,0.23054,0.12318,0.84559,-0.49795,-0.30904,0.80905,-1.04504,0.43769,-0.00409,0.36698,0.11112,-0.60664,-0.67181,-0.32541,0.94789,-0.23376,-0.90101,-0.2464,-0.01228,0.51346,-0.45502,0.55699,-0.13021,-0.61091,-0.41424,-0.4894,0.03812,0.97014,1.02928,-0.70274,3.03927,2.38706,0.29563,-0.54881,-0.82599,-0.9835,-0.0644,-1.01179,-1.23573,-0.47471,0.06467,0.2905,1.19432,1.0552,-0.79382,0.42115,-0.59941,-0.38014,-0.47186,-0.58108,0.04876,0.06273,1
26|1|testing,3.69098,2.39849,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,0.41036,-0.68511,-0.22034,1.49125,-0.3521,-2.24907,-1.47947,-0.27825,2.62325,-0.06154,-0.86644,-1.53827,0.98684,-0.78956,-0.40361,-0.18963,-0.04283,-1.39328,1.60793,-0.25306,-2.1664,0.17755,1.89884,2.84982,-0.48526,-0.45875,2.6758,-1.08482,-0.69192,-1.24012,-0.27399,0.31548,0.35855,-0.54898,-0.28687,-1.99129,0.46189,3.0723,1.38001,-1.26282,3.79184,-0.31621,1.2283,2.11215,0.34363,1.60375,0.35513,1.76668,-0.84147,-0.52134,-0.71128,-0.03477,1.39553,-0.49795,-0.83094,-0.52895,0.55689,-0.71517,-0.86334,-2.37043,-0.58956,0.77817,-0.97761,0.71753,-0.60103,-0.12372,2.48224,-0.96734,-0.67244,-0.74979,-0.45502,-0.70981,-1.29275,-2.58957,-0.41424,-2.29818,-0.86988,-1.03078,-0.60076,-2.54013,-0.81312,-0.79804,-0.88318,3.44831,0.44312,-0.9166,-0.63558,-0.46915,0.59158,-0.47471,-0.34459,-0.43023,2.33015,2.30502,-0.79382,2.01027,0.76947,-0.38014,0.57679,-0.58108,0.76878,-0.56082,1
27|1|testing,0.62443,-0.27643,-0.2107,-0.1401,-0.79456,0.10134,-0.84248,-0.33124,-0.09847,-0.68511,6.94522,-0.33024,-0.3521,-0.47061,-1.06238,-0.27825,1.00742,1.89616,-0.86644,-1.45649,-0.60227,-0.78956,-0.53783,-0.15584,0.61943,-0.42484,-1.34323,-0.2322,-0.30186,0.37985,0.20801,-0.33274,-0.48526,0.25816,0.22528,0.73541,-0.69192,0.41761,-0.27399,2.49071,3.61908,-0.54898,-0.28687,-0.44745,-0.8739,-0.34385,-0.54851,1.57967,-0.43749,-0.31621,0.08691,1.95285,4.86411,-0.43444,0.01356,0.36958,-0.84147,-0.09549,-0.71128,0.12318,0.49563,-0.49795,-0.31502,6.16105,-0.97368,-0.71517,-0.86334,-0.15091,0.81179,-0.99439,-0.67181,0.71753,-0.60103,0.53651,1.11778,-0.48672,0.09918,-0.74979,-0.45502,-0.70981,-0.82773,0.66078,-0.41424,-0.45887,-0.86988,0.97014,0.8018,-0.88336,1.75514,0.04014,-0.1191,0.29219,-0.82599,-0.48652,-0.37196,-1.01179,1.32251,-0.47471,-0.53216,-1.34558,0.36598,1.0552,-0.27376,-0.88664,-0.59941,-0.38014,-1.03788,2.45892,0.04876,-0.27303,1
28|1|testing,0.55061,-0.3053,-0.2107,-0.1401,0.54929,0.03253,0.12456,-0.33124,-0.09847,-0.68511,-0.23118,-0.87116,-0.3521,-0.15938,0.81452,-0.27825,1.00742,0.39704,-0.86644,-0.57289,-0.54965,-0.78956,-0.53783,5.43726,-0.15321,-0.80146,0.03399,-0.25887,-0.02995,-0.68219,0.57788,-0.33274,1.98855,-0.57823,-0.30896,-1.08482,-0.69192,0.30709,-0.27399,-0.43749,-0.8427,1.46396,-0.28687,-0.13721,-0.8739,0.37553,-0.5171,-0.22505,0.60977,-0.31621,-1.83354,0.77353,0.21068,-0.57295,0.68301,0.32579,0.189,-0.52134,-0.71128,-0.70605,0.14567,-0.49795,-0.05051,-0.52895,0.22901,2.74341,-0.86334,0.10803,0.81179,-0.21889,1.46882,0.45679,-0.60103,-0.61889,-1.51444,1.67609,-0.79247,1.7767,0.95782,-0.70981,1.26484,-0.219,-0.41424,-0.10324,0.03812,0.97014,0.11225,-0.16107,0.47101,0.04014,0.15262,-0.85261,-0.82599,-0.54864,-0.0644,-0.05838,-0.72408,0.97239,-0.026,0.21529,1.37223,1.0552,0.43593,-0.54303,-0.59941,-0.38014,0.07592,-0.58108,0.46877,0.39849,1
29|1|testing,-0.48293,-0.3592,-0.2107,-0.1401,-0.18372,0.13904,0.03664,0.74378,-0.55511,1.37048,-0.32407,-0.60808,-0.3521,-0.02371,0.48834,-0.27825,-0.63602,0.558,3.08824,0.69542,0.33203,0.39202,-0.12831,-0.2797,-0.76736,-0.52141,0.397,-0.30865,-0.02297,-0.89097,0.28388,-0.33274,0.26438,-0.55679,-0.13242,0.39105,0.74191,0.5921,-0.27399,-0.5426,-0.43175,1.37128,-0.28687,0.07045,-0.22624,-0.16988,-0.02509,-0.11829,-0.43749,0.71524,0.77018,-1.06327,-0.33819,-0.31251,-0.51278,-0.92032,0.04179,3.72915,0.06149,-0.86906,0.01107,1.00379,-0.01344,-0.52895,-0.13267,0.53377,1.25173,0.77863,1.06332,-0.67624,0.81016,0.28965,-0.01495,-0.84602,-0.27011,-0.3758,0.12117,-0.74979,-0.45502,-0.49264,0.80579,-0.10713,2.41404,0.40417,-0.28235,0.97014,0.00056,0.37502,-0.28629,0.07023,-0.31784,-0.34098,-0.37041,-0.56008,-0.35619,1.13696,-0.06812,2.41948,1.23604,0.63608,-1.23889,-0.66464,2.86524,-0.7284,0.33719,-0.38014,0.16012,1.00202,0.43646,-0.11806,1
30|1|testing,-0.48293,-0.26124,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,3.46334,-0.68511,-0.15525,0.81899,-0.3521,0.02736,-1.47947,-0.27825,-0.04825,-1.58002,-0.19019,1.91681,-0.04395,-0.78956,1.52904,-0.13311,1.54661,0.93097,-1.35266,-0.21818,-1.60704,4.628,-0.38378,-0.33274,-0.48526,1.26183,-1.28721,2.55564,-0.69192,4.56193,-0.27399,-1.02313,-0.8427,-0.54898,-0.28687,-0.44595,-0.8739,-0.45957,0.80931,2.04354,-0.43749,-0.31621,-0.5305,0.639,-0.72001,-0.82551,-1.4967,-0.65833,-0.84147,-0.52134,-0.71128,3.44009,-0.76422,-0.49795,2.39399,-0.52895,-1.03849,-0.71517,1.88625,0.05624,-1.1501,1.4872,-0.24368,-0.95118,-0.60103,2.69324,-0.5554,-0.96734,-0.1098,-0.74979,-0.45502,-0.70981,-1.29275,-0.02539,-0.41424,-0.87278,-0.86988,-1.03078,0.32583,-0.49123,-0.81312,-0.19455,2.04892,-0.79377,2.72751,1.84309,-0.00289,-1.01179,1.52717,-0.47471,-0.50613,1.14817,1.44256,-0.69455,-0.79382,-0.48291,-0.59941,2.63059,-0.38568,-0.58108,2.40083,0.12988,1
31|1|testing,0.22176,-0.29221,-0.2107,-0.1401,-0.79456,0.13682,0.76925,-0.33124,-0.09847,-0.68511,-0.20862,-0.48812,-0.3521,-0.47061,0.46695,-0.27825,0.25337,-1.94318,0.44869,-0.35791,-0.73741,-0.78956,-0.22466,-0.17946,0.10434,-1.68022,0.13088,-0.24678,0.06069,-0.56419,1.68749,-0.33274,3.63777,-0.29943,-0.76063,0.00732,-0.69192,-0.1852,-0.27399,2.49071,0.57696,-0.54898,-0.28687,-1.19762,-0.8739,-0.55222,0.67055,1.09258,-0.43749,-0.31621,-0.18592,0.81473,3.00274,-0.62196,0.53517,-0.82941,-0.84147,-0.0622,-0.71128,0.12318,1.19555,-0.49795,-0.92493,-0.52895,-1.12411,-0.71517,1.42798,-0.15091,0.81179,-0.47739,-0.90966,-1.36835,1.56745,-0.49051,1.20733,1.27557,0.55513,1.14508,-0.45502,0.24029,0.87733,-0.0904,-0.41424,-1.46867,0.55697,0.97014,2.65607,-1.48716,0.89905,0.04014,-0.22397,-0.30324,0.65463,0.36061,0.65323,-1.01179,-1.06518,-0.47471,-0.13062,0.67336,-0.03858,0.08311,0.07965,-0.70018,-0.59941,-0.38014,-0.88049,2.57768,-1.07128,0.84616,1
32|1|testing,0.77408,0.84192,-0.2107,-0.1401,0.04535,-0.80692,-0.23808,-0.33124,-0.03598,0.16722,-0.32076,0.65996,-0.3521,-0.86374,-0.07454,-0.27825,0.96774,0.11826,1.05326,-0.34507,-0.28457,-0.78956,-0.29059,-0.27682,-0.43787,-0.30591,0.86304,-0.30687,-0.64533,-0.73809,0.67521,0.41744,0.28781,-0.35813,0.7281,0.12867,-0.01574,-0.9265,-0.27399,-0.65325,0.84554,1.04346,-0.28687,-0.85404,0.12795,0.6415,0.4648,-0.88588,0.83621,-0.31621,-0.36781,0.6277,0.06373,0.04618,0.83429,1.52408,-0.65962,-0.52134,-0.71128,-0.74969,1.12188,-0.49795,-0.51436,0.72543,1.12155,0.14124,0.22203,-0.20542,0.14799,-0.5046,-0.1836,0.71753,0.00133,-0.6797,0.60243,-0.86616,-0.94007,0.14191,-0.45502,0.40796,0.17572,-0.40898,-0.41424,-0.70632,-0.26455,0.97014,-0.83163,-0.94115,-0.81312,-0.39218,-1.22554,0.98269,-0.82599,-1.41836,-0.85758,2.63892,0.40693,-0.47471,0.80941,-0.10728,1.0011,0.74822,-0.79382,0.76435,-0.11845,-0.38014,-0.26108,-0.58108,-0.39336,-0.80317,1
33|1|testing,0.80899,0.86041,-0.2107,-0.1401,-0.14431,-0.80692,0.09336,-0.33124,-0.0022,0.16581,-0.3174,0.6727,-0.3521,-0.80707,-0.03657,-0.27825,1.0278,0.10552,1.05044,-0.38421,-0.27527,-0.78956,-0.25852,-0.27391,-0.42468,-0.40449,0.77314,-0.30507,-0.59582,-0.73003,0.76781,0.4395,0.31274,-0.32957,0.75111,-0.1487,-0.00773,-0.91779,-0.27399,-0.64325,0.89243,1.04082,-0.28687,-0.87885,0.16026,0.64955,0.16438,-0.83545,0.87159,-0.31621,-0.40217,0.66674,0.08491,0.17714,0.77477,1.61561,-0.84147,-0.52134,-0.71128,-0.7434,1.23339,-0.49795,-0.59244,0.76589,0.86914,-0.27437,0.25136,-0.23489,0.24368,-0.49137,-0.15112,0.71753,0.01854,-0.67093,0.65108,-0.86342,-0.9225,0.6283,-0.45502,0.2115,0.21541,-0.41647,-0.41424,-0.74196,-0.55775,0.97014,-0.83968,-0.97744,-0.81312,-0.37215,-1.21756,1.0023,-0.82599,-1.41836,-0.85408,2.11278,0.46515,-0.47471,0.2709,-0.11515,1.02744,0.81875,-0.79382,0.82789,-0.10509,-0.38014,-0.20489,-0.58108,-0.3599,-0.79935,1
34|1|testing,-0.48293,-0.28073,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.75806,-0.68511,-0.18883,-1.37735,-0.3521,-2.40715,-1.10873,-0.27825,-0.58446,-0.47256,-0.24486,0.14758,0.09233,-0.78956,1.02798,-0.16227,1.13453,0.66315,1.03421,-0.23617,-1.99376,0.22251,-0.12076,-0.33274,-0.48526,0.81576,-1.11641,-1.08482,-0.69192,0.21039,-0.27399,0.53858,-0.8427,-0.54898,-0.28687,-0.61092,-0.8739,-0.28309,-1.05937,-0.6913,-0.43749,-0.31621,0.89602,-1.865,-0.72001,-0.93856,-1.27198,-1.26289,0.39509,-0.52134,-0.71128,-0.49106,0.10679,3.75698,-0.24852,-0.52895,3.04783,-0.71517,0.66421,-2.7979,0.9675,1.0736,1.78595,0.254,-0.60103,0.36534,-1.83207,-0.54012,-1.57265,2.282,-0.45502,-0.70981,-0.8794,0.03518,2.41404,-0.52553,-0.86988,0.97014,-0.93743,-0.65912,-0.81312,1.9959,-1.26635,-0.98015,-0.82599,1.02773,-0.44031,0.508,0.98141,-0.47471,2.32877,0.34613,-0.27442,-0.56494,-0.79382,0.02885,-0.59941,-0.38014,1.36496,-0.58108,-0.13792,-0.34764,1
35|1|testing,2.61769,1.57813,-0.2107,-0.1401,-0.79456,-0.80692,-0.84248,-0.33124,-0.39528,-0.68511,-0.23118,0.90666,-0.3521,1.70801,1.64871,-0.27825,1.76148,-0.09708,-0.86644,-1.60623,0.16385,-0.78956,-1.00757,-0.19904,-0.53953,-1.17807,1.84648,-0.25887,1.60153,-0.32818,0.94775,1.68697,3.22546,-0.99643,2.29668,-0.30472,-0.69192,-1.24012,-0.27399,-0.73031,0.19838,-0.54898,-0.28687,-1.95333,0.19474,1.48488,1.70186,-1.88221,2.7043,-0.31621,0.247,0.85556,-0.72001,1.70991,1.98304,1.78253,-0.84147,-0.52134,-0.71128,-0.42964,1.19555,-0.49795,-1.04014,-0.52895,0.85104,-0.71517,-0.86334,0.62592,0.46145,-0.60664,1.11205,0.19606,0.94789,-0.23376,2.10212,2.63734,-0.79247,0.51346,-0.45502,-0.70981,2.19487,-1.86986,-0.41424,-2.0346,-0.86988,-1.03078,-0.20458,-2.14343,-0.81312,-1.13331,-1.52059,2.67057,-0.82599,-0.54864,3.62629,0.04002,-0.72408,-0.47471,-0.07966,1.33507,1.72407,1.41973,0.31669,1.71219,-0.59941,-0.38014,0.65269,-0.58108,-0.37126,4.09182,1
36|1|testing,0.741,0.82412,-0.2107,-0.1401,-0.18372,-0.80692,0.03664,-0.33124,-0.06802,0.17079,-0.32407,0.94028,-0.3521,-0.9175,-0.11056,-0.27825,0.91075,0.13033,1.05687,-0.30793,-0.26659,-0.78956,0.06441,-0.2797,-0.45038,-0.21239,0.94833,-0.30865,-0.6923,-0.74573,0.58736,0.3966,0.26438,-0.38522,0.70857,0.09587,-0.02242,-0.93475,-0.27399,-0.66273,0.80111,1.05012,-0.28687,-0.8305,0.09759,0.6177,0.32924,-0.93372,0.80269,-0.31621,-0.2899,0.59067,0.04363,0.18999,0.83076,1.43724,-0.48816,-0.52134,-0.71128,-0.75566,1.01609,-0.49795,-0.46537,0.68742,1.36102,0.11745,0.1942,-0.17747,0.05722,-0.51716,-0.21441,0.71753,-0.01495,-0.68802,0.55634,-0.86875,-0.95672,0.54955,-0.45502,0.15886,0.13807,-0.40189,-0.41424,-0.67267,0.01141,0.97014,-0.82401,-0.90673,-0.81312,-0.41119,-1.2331,0.96705,-0.82599,-1.41836,-0.8609,3.16829,0.35169,-0.47471,1.31957,-0.09982,0.97545,0.68132,-0.79382,0.74382,-0.13111,-0.38014,-0.27491,-0.58108,-0.4251,-0.8068,1
37|1|testing,2.90837,3.94683,-0.2107,-0.1401,-0.79456,0.11378,-0.84248,-0.33124,-0.72702,-0.68511,-0.23633,-0.14984,-0.3521,-2.08168,-0.69436,-0.27825,1.9389,-0.49725,-0.86644,-1.51894,1.19208,1.66853,0.73324,-0.20351,0.89213,-0.20331,1.43825,-0.26162,-1.70941,0.62974,0.38207,2.79299,0.6392,0.55336,2.5183,-0.35672,-0.69192,-1.24012,0.86529,0.35485,0.13331,-0.54898,-0.28687,-0.13234,-0.8739,2.09695,1.60586,-1.42193,2.99884,-0.31621,1.29975,1.84494,-0.72001,2.28168,-1.22129,1.79292,-0.36587,-0.52134,1.06156,-0.72231,0.28978,-0.49795,-0.91033,0.68742,0.74772,0.35535,-0.86334,-2.03968,-1.74362,1.56019,-0.378,0.47213,-0.60103,0.08341,2.0769,-0.74116,-1.57265,0.41628,0.86952,-0.70981,-0.85508,-2.14469,2.41404,-0.36712,-0.86988,-1.03078,0.16631,-0.29708,0.39548,-0.30499,-0.47073,3.35589,-0.82599,-1.01068,-0.69761,0.03389,2.10502,0.97239,-0.12907,0.19578,1.80343,1.91292,0.55804,1.97451,0.5128,-0.38014,-2.02958,-0.58108,0.74054,-0.62854,1
38|1|testing,-0.1048,-0.36482,0.69879,0.78031,1.44519,1.9968,-0.03662,-0.00195,-0.72037,2.28299,-0.33375,-0.12649,-0.3521,1.07073,0.98335,-0.27825,-0.39296,-0.14329,0.43592,0.18161,-0.73094,0.75029,-0.22466,-0.2881,-0.63151,0.7588,-0.45001,-0.31383,1.14834,-0.90134,-0.3556,-0.33274,-0.48526,0.01919,-0.26874,-0.53875,1.17667,-0.67407,0.07412,-0.01917,-0.08094,1.29949,-0.28687,0.50375,0.01663,-0.39833,-0.90369,0.83302,-0.43749,0.62929,0.15824,-0.19147,0.69818,-0.05621,0.66977,-1.08261,1.2737,1.90292,0.36508,-0.56126,-0.73756,0.88203,-0.45455,-0.15728,0.54215,0.43769,-0.20867,0.78622,-0.32264,-0.84668,0.65334,0.71753,-0.60103,-0.71059,-0.24601,-0.60115,-0.2882,0.84589,-0.45502,-0.10974,0.47874,-0.3544,-0.41424,0.03752,-0.32999,0.97014,-0.45479,0.31837,0.65446,0.20778,0.70763,0.32609,1.71222,0.49078,-0.51842,2.17254,-0.38298,-0.47471,0.04509,-0.04502,-1.19267,-0.33349,-0.79382,0.35947,-0.16537,2.63059,0.03201,4.11105,-0.67127,-0.43291,1
39|1|testing,-0.48293,-0.34087,-0.2107,-0.1401,0.32531,0.08849,0.36632,0.64345,-0.33592,0.34526,-0.29248,-0.15873,0.23633,0.85731,1.07868,-0.27825,-0.45041,0.47685,1.00523,0.46716,-0.01634,0.51777,-0.22466,-0.25227,-0.71981,0.32839,-0.42792,-0.29172,0.8583,-0.8474,0.20801,-0.33274,0.03012,-0.52247,0.0121,0.08533,0.10146,0.36044,0.24818,-0.39844,-0.8427,-0.54898,-0.28687,-0.04149,-0.42864,-0.13412,-0.7237,0.6682,-0.43749,0.15654,0.68214,-0.63598,0.27272,-0.97894,-0.3087,-1.05756,0.10973,2.69608,0.29333,-0.83504,-0.01764,1.54442,-0.86359,-0.52895,0.14632,0.39499,0.51146,0.33245,-0.21587,-0.37399,0.51743,0.71753,-0.60103,-0.79862,0.11592,-0.19834,-0.16025,-0.16675,-0.45502,-0.41747,1.43534,0.38238,2.41404,0.07982,-0.07084,0.97014,-0.12884,-0.04224,-0.12825,-0.82039,0.11925,-0.38532,0.35851,0.38106,-0.16692,0.51365,-0.38298,-0.47471,-0.02786,-0.30495,-0.94016,-0.30572,-0.79382,-0.43055,1.24149,-0.38014,0.1856,0.91742,-0.95927,0.12988,1
