,feature name,rank
1334,DPC_LM,2400
1336,DPC_LP,2400
1337,DPC_LQ,2400
1338,DPC_LR,2400
1339,DPC_LS,2400
1340,DPC_LT,2400
1341,DPC_LV,2400
1343,DPC_LY,2400
1370,DPC_NL,2400
1371,DPC_NM,2400
1372,DPC_NN,2400
1403,DPC_QE,2400
1404,DPC_QF,2400
1405,DPC_QG,2400
1406,DPC_QH,2400
1407,DPC_QI,2400
1408,DPC_QK,2400
1409,DPC_QL,2400
1410,DPC_QM,2400
1411,DPC_QN,2400
1412,DPC_QP,2400
1413,DPC_QQ,2400
1414,DPC_QR,2400
1415,DPC_QS,2400
1416,DPC_QT,2400
1417,DPC_QV,2400
1418,DPC_QW,2400
1419,DPC_QY,2400
1420,DPC_RA,2400
1421,DPC_RC,2400
1422,DPC_RD,2400
1423,DPC_RE,2400
1424,DPC_RF,2400
1425,DPC_RG,2400
1402,DPC_QD,2400
1401,DPC_QC,2400
1400,DPC_QA,2400
1399,DPC_PY,2400
1373,DPC_NP,2400
1374,DPC_NQ,2400
1375,DPC_NR,2400
1376,DPC_NS,2400
1377,DPC_NT,2400
1378,DPC_NV,2400
1379,DPC_NY,2400
1380,DPC_PA,2400
1381,DPC_PC,2400
1382,DPC_PD,2400
1385,DPC_PG,2400
1427,DPC_RI,2400
1386,DPC_PH,2400
1388,DPC_PK,2400
1389,DPC_PL,2400
1390,DPC_PM,2400
1391,DPC_PN,2400
1392,DPC_PP,2400
1393,DPC_PQ,2400
1394,DPC_PR,2400
1395,DPC_PS,2400
1396,DPC_PT,2400
1397,DPC_PV,2400
1398,DPC_PW,2400
1387,DPC_PI,2400
1544,GDPC_aromatic.negativecharger,2400
1545,GDPC_aromatic.uncharger,2400
1546,GDPC_postivecharger.alphaticr,2400
1703,KSCTriad_g1.g3.g4.gap0,2400
1704,KSCTriad_g1.g3.g5.gap0,2400
1705,KSCTriad_g1.g3.g6.gap0,2400
1706,KSCTriad_g1.g3.g7.gap0,2400
1707,KSCTriad_g1.g4.g1.gap0,2400
1708,KSCTriad_g1.g4.g2.gap0,2400
1709,KSCTriad_g1.g4.g3.gap0,2400
1710,KSCTriad_g1.g4.g4.gap0,2400
1711,KSCTriad_g1.g4.g5.gap0,2400
1712,KSCTriad_g1.g4.g6.gap0,2400
1713,KSCTriad_g1.g4.g7.gap0,2400
1714,KSCTriad_g1.g5.g1.gap0,2400
1715,KSCTriad_g1.g5.g2.gap0,2400
1716,KSCTriad_g1.g5.g3.gap0,2400
1717,KSCTriad_g1.g5.g4.gap0,2400
1718,KSCTriad_g1.g5.g5.gap0,2400
1719,KSCTriad_g1.g5.g6.gap0,2400
1720,KSCTriad_g1.g5.g7.gap0,2400
1721,KSCTriad_g1.g6.g1.gap0,2400
1722,KSCTriad_g1.g6.g2.gap0,2400
1723,KSCTriad_g1.g6.g3.gap0,2400
1724,KSCTriad_g1.g6.g4.gap0,2400
1725,KSCTriad_g1.g6.g5.gap0,2400
1702,KSCTriad_g1.g3.g3.gap0,2400
1726,KSCTriad_g1.g6.g6.gap0,2400
1701,KSCTriad_g1.g3.g2.gap0,2400
1699,KSCTriad_g1.g2.g7.gap0,2400
1672,GTPC_uncharger.postivecharger.aromatic,2400
1674,GTPC_uncharger.postivecharger.negativecharger,2400
1675,GTPC_uncharger.postivecharger.uncharger,2400
1676,GTPC_uncharger.negativecharger.alphaticr,2400
1677,GTPC_uncharger.negativecharger.aromatic,2400
1678,GTPC_uncharger.negativecharger.postivecharger,2400
1679,GTPC_uncharger.negativecharger.negativecharger,2400
1682,GTPC_uncharger.uncharger.aromatic,2400
1684,GTPC_uncharger.uncharger.negativecharger,2400
1685,GTPC_uncharger.uncharger.uncharger,2400
1686,KSCTriad_g1.g1.g1.gap0,2400
1687,KSCTriad_g1.g1.g2.gap0,2400
1688,KSCTriad_g1.g1.g3.gap0,2400
1689,KSCTriad_g1.g1.g4.gap0,2400
1690,KSCTriad_g1.g1.g5.gap0,2400
1691,KSCTriad_g1.g1.g6.gap0,2400
1692,KSCTriad_g1.g1.g7.gap0,2400
1693,KSCTriad_g1.g2.g1.gap0,2400
1694,KSCTriad_g1.g2.g2.gap0,2400
1695,KSCTriad_g1.g2.g3.gap0,2400
1696,KSCTriad_g1.g2.g4.gap0,2400
1697,KSCTriad_g1.g2.g5.gap0,2400
1698,KSCTriad_g1.g2.g6.gap0,2400
1700,KSCTriad_g1.g3.g1.gap0,2400
1727,KSCTriad_g1.g6.g7.gap0,2400
1728,KSCTriad_g1.g7.g1.gap0,2400
1729,KSCTriad_g1.g7.g2.gap0,2400
1758,KSCTriad_g2.g4.g4.gap0,2400
1759,KSCTriad_g2.g4.g5.gap0,2400
1760,KSCTriad_g2.g4.g6.gap0,2400
1761,KSCTriad_g2.g4.g7.gap0,2400
1762,KSCTriad_g2.g5.g1.gap0,2400
1763,KSCTriad_g2.g5.g2.gap0,2400
1764,KSCTriad_g2.g5.g3.gap0,2400
1765,KSCTriad_g2.g5.g4.gap0,2400
1766,KSCTriad_g2.g5.g5.gap0,2400
1767,KSCTriad_g2.g5.g6.gap0,2400
1768,KSCTriad_g2.g5.g7.gap0,2400
1769,KSCTriad_g2.g6.g1.gap0,2400
1770,KSCTriad_g2.g6.g2.gap0,2400
1771,KSCTriad_g2.g6.g3.gap0,2400
1772,KSCTriad_g2.g6.g4.gap0,2400
1773,KSCTriad_g2.g6.g5.gap0,2400
1774,KSCTriad_g2.g6.g6.gap0,2400
1775,KSCTriad_g2.g6.g7.gap0,2400
1776,KSCTriad_g2.g7.g1.gap0,2400
1777,KSCTriad_g2.g7.g2.gap0,2400
1778,KSCTriad_g2.g7.g3.gap0,2400
1779,KSCTriad_g2.g7.g4.gap0,2400
1780,KSCTriad_g2.g7.g5.gap0,2400
1757,KSCTriad_g2.g4.g3.gap0,2400
1756,KSCTriad_g2.g4.g2.gap0,2400
1755,KSCTriad_g2.g4.g1.gap0,2400
1754,KSCTriad_g2.g3.g7.gap0,2400
1730,KSCTriad_g1.g7.g3.gap0,2400
1731,KSCTriad_g1.g7.g4.gap0,2400
1732,KSCTriad_g1.g7.g5.gap0,2400
1733,KSCTriad_g1.g7.g6.gap0,2400
1734,KSCTriad_g2.g1.g1.gap0,2400
1735,KSCTriad_g2.g1.g2.gap0,2400
1736,KSCTriad_g2.g1.g3.gap0,2400
1737,KSCTriad_g2.g1.g4.gap0,2400
1738,KSCTriad_g2.g1.g5.gap0,2400
1739,KSCTriad_g2.g1.g6.gap0,2400
1740,KSCTriad_g2.g1.g7.gap0,2400
1671,GTPC_uncharger.postivecharger.alphaticr,2400
1741,KSCTriad_g2.g2.g1.gap0,2400
1743,KSCTriad_g2.g2.g3.gap0,2400
1744,KSCTriad_g2.g2.g4.gap0,2400
1745,KSCTriad_g2.g2.g5.gap0,2400
1746,KSCTriad_g2.g2.g6.gap0,2400
1747,KSCTriad_g2.g2.g7.gap0,2400
1748,KSCTriad_g2.g3.g1.gap0,2400
1749,KSCTriad_g2.g3.g2.gap0,2400
1750,KSCTriad_g2.g3.g3.gap0,2400
1751,KSCTriad_g2.g3.g4.gap0,2400
1752,KSCTriad_g2.g3.g5.gap0,2400
1753,KSCTriad_g2.g3.g6.gap0,2400
1742,KSCTriad_g2.g2.g2.gap0,2400
1670,GTPC_uncharger.aromatic.uncharger,2400
1669,GTPC_uncharger.aromatic.negativecharger,2400
1668,GTPC_uncharger.aromatic.postivecharger,2400
1579,GTPC_alphaticr.negativecharger.negativecharger,2400
1580,GTPC_alphaticr.negativecharger.uncharger,2400
1582,GTPC_alphaticr.uncharger.aromatic,2400
1583,GTPC_alphaticr.uncharger.postivecharger,2400
1584,GTPC_alphaticr.uncharger.negativecharger,2400
1587,GTPC_aromatic.alphaticr.aromatic,2400
1589,GTPC_aromatic.alphaticr.negativecharger,2400
1590,GTPC_aromatic.alphaticr.uncharger,2400
1591,GTPC_aromatic.aromatic.alphaticr,2400
1592,GTPC_aromatic.aromatic.aromatic,2400
1593,GTPC_aromatic.aromatic.postivecharger,2400
1594,GTPC_aromatic.aromatic.negativecharger,2400
1595,GTPC_aromatic.aromatic.uncharger,2400
1596,GTPC_aromatic.postivecharger.alphaticr,2400
1597,GTPC_aromatic.postivecharger.aromatic,2400
1598,GTPC_aromatic.postivecharger.postivecharger,2400
1599,GTPC_aromatic.postivecharger.negativecharger,2400
1600,GTPC_aromatic.postivecharger.uncharger,2400
1602,GTPC_aromatic.negativecharger.aromatic,2400
1603,GTPC_aromatic.negativecharger.postivecharger,2400
1604,GTPC_aromatic.negativecharger.negativecharger,2400
1605,GTPC_aromatic.negativecharger.uncharger,2400
1606,GTPC_aromatic.uncharger.alphaticr,2400
1578,GTPC_alphaticr.negativecharger.postivecharger,2400
1577,GTPC_alphaticr.negativecharger.aromatic,2400
1576,GTPC_alphaticr.negativecharger.alphaticr,2400
1575,GTPC_alphaticr.postivecharger.uncharger,2400
1547,GDPC_postivecharger.aromatic,2400
1548,GDPC_postivecharger.postivecharger,2400
1549,GDPC_postivecharger.negativecharger,2400
1550,GDPC_postivecharger.uncharger,2400
1551,GDPC_negativecharger.alphaticr,2400
1552,GDPC_negativecharger.aromatic,2400
1553,GDPC_negativecharger.postivecharger,2400
1554,GDPC_negativecharger.negativecharger,2400
1555,GDPC_negativecharger.uncharger,2400
1556,GDPC_uncharger.alphaticr,2400
1557,GDPC_uncharger.aromatic,2400
1607,GTPC_aromatic.uncharger.aromatic,2400
1558,GDPC_uncharger.postivecharger,2400
1560,GDPC_uncharger.uncharger,2400
1562,GTPC_alphaticr.alphaticr.aromatic,2400
1563,GTPC_alphaticr.alphaticr.postivecharger,2400
1565,GTPC_alphaticr.alphaticr.uncharger,2400
1566,GTPC_alphaticr.aromatic.alphaticr,2400
1567,GTPC_alphaticr.aromatic.aromatic,2400
1568,GTPC_alphaticr.aromatic.postivecharger,2400
1570,GTPC_alphaticr.aromatic.uncharger,2400
1572,GTPC_alphaticr.postivecharger.aromatic,2400
1573,GTPC_alphaticr.postivecharger.postivecharger,2400
1574,GTPC_alphaticr.postivecharger.negativecharger,2400
1559,GDPC_uncharger.negativecharger,2400
2262,CKSAAP_NK.gap0,2400
1608,GTPC_aromatic.uncharger.postivecharger,2400
1610,GTPC_aromatic.uncharger.uncharger,2400
1643,GTPC_negativecharger.aromatic.postivecharger,2400
1644,GTPC_negativecharger.aromatic.negativecharger,2400
1645,GTPC_negativecharger.aromatic.uncharger,2400
1646,GTPC_negativecharger.postivecharger.alphaticr,2400
1647,GTPC_negativecharger.postivecharger.aromatic,2400
1648,GTPC_negativecharger.postivecharger.postivecharger,2400
1649,GTPC_negativecharger.postivecharger.negativecharger,2400
1650,GTPC_negativecharger.postivecharger.uncharger,2400
1651,GTPC_negativecharger.negativecharger.alphaticr,2400
1652,GTPC_negativecharger.negativecharger.aromatic,2400
1653,GTPC_negativecharger.negativecharger.postivecharger,2400
1654,GTPC_negativecharger.negativecharger.negativecharger,2400
1655,GTPC_negativecharger.negativecharger.uncharger,2400
1656,GTPC_negativecharger.uncharger.alphaticr,2400
1657,GTPC_negativecharger.uncharger.aromatic,2400
1658,GTPC_negativecharger.uncharger.postivecharger,2400
1659,GTPC_negativecharger.uncharger.negativecharger,2400
1660,GTPC_negativecharger.uncharger.uncharger,2400
1661,GTPC_uncharger.alphaticr.alphaticr,2400
1663,GTPC_uncharger.alphaticr.postivecharger,2400
1664,GTPC_uncharger.alphaticr.negativecharger,2400
1665,GTPC_uncharger.alphaticr.uncharger,2400
1667,GTPC_uncharger.aromatic.aromatic,2400
1642,GTPC_negativecharger.aromatic.aromatic,2400
1641,GTPC_negativecharger.aromatic.alphaticr,2400
1640,GTPC_negativecharger.alphaticr.uncharger,2400
1639,GTPC_negativecharger.alphaticr.negativecharger,2400
1611,GTPC_postivecharger.alphaticr.alphaticr,2400
1612,GTPC_postivecharger.alphaticr.aromatic,2400
1613,GTPC_postivecharger.alphaticr.postivecharger,2400
1614,GTPC_postivecharger.alphaticr.negativecharger,2400
1616,GTPC_postivecharger.aromatic.alphaticr,2400
1617,GTPC_postivecharger.aromatic.aromatic,2400
1618,GTPC_postivecharger.aromatic.postivecharger,2400
1619,GTPC_postivecharger.aromatic.negativecharger,2400
1620,GTPC_postivecharger.aromatic.uncharger,2400
1622,GTPC_postivecharger.postivecharger.aromatic,2400
1623,GTPC_postivecharger.postivecharger.postivecharger,2400
1609,GTPC_aromatic.uncharger.negativecharger,2400
1624,GTPC_postivecharger.postivecharger.negativecharger,2400
1627,GTPC_postivecharger.negativecharger.aromatic,2400
1628,GTPC_postivecharger.negativecharger.postivecharger,2400
1629,GTPC_postivecharger.negativecharger.negativecharger,2400
1630,GTPC_postivecharger.negativecharger.uncharger,2400
1632,GTPC_postivecharger.uncharger.aromatic,2400
1633,GTPC_postivecharger.uncharger.postivecharger,2400
1634,GTPC_postivecharger.uncharger.negativecharger,2400
1635,GTPC_postivecharger.uncharger.uncharger,2400
1636,GTPC_negativecharger.alphaticr.alphaticr,2400
1637,GTPC_negativecharger.alphaticr.aromatic,2400
1638,GTPC_negativecharger.alphaticr.postivecharger,2400
1626,GTPC_postivecharger.negativecharger.alphaticr,2400
4006,OVP_Imino_acid_C4,2400
